,timestamp,observed,predicted,threshold,norm_threshold,alertable,baseline,model_relative_error
175,1771192800,4545693437,4799924877,4525388777,4731290852,False,1483331979,0.05592797744138767
176,1771194600,4139682812,4376231062,4142813332,4317876629,True,1483331979,0.057141636386802475
177,1771196400,3681498333,3877240789,3677804759,3827381782,False,1483331979,0.05316923662450562
178,1771198200,3224276875,3412275516,3220991066,3364454404,False,1483331979,0.058307226174551155
179,1771200000,2717602500,2970966389,2746171429,2914767649,True,1483331979,0.09323066526469563
180,1771201800,2372687291,2563014726,2334237256,2505820359,False,1483331979,0.08021597946005941
181,1771203600,2119678125,2258757738,1944654738,2180231988,False,1483331979,0.06561355300111898
182,1771205400,1913444375,1977927018,1552535048,1871579025,False,1483331979,0.033699774000485384
183,1771207200,1764948333,1801370985,1463223565,1716834130,False,1483331979,0.020636667555072277
184,1771209000,1697846666,1645695266,1333768836,1567713659,False,1483331979,0.030716201318028796
185,1771210800,1650935937,1573926838,1289760238,1502885188,False,1483331979,0.04664572214712169
186,1771212600,1656329270,1546714348,1276571468,1479178628,False,1483331979,0.06617942699279836
187,1771214400,1672259583,1555552378,1281016278,1486918353,False,1483331979,0.06979012480265152
188,1771216200,1764528125,1606075930,1372658200,1547721497,False,1483331979,0.08979862250707962
189,1771218000,1916503750,1700342814,1500906784,1650483806,False,1483331979,0.11278920586510723
190,1771219800,2291484062,1907326781,1716042331,1859505669,False,1483331979,0.16764562641762767
191,1771221600,2462860416,2333154395,2108359435,2276955655,False,1483331979,0.052664787722992094
192,1771223400,2750317291,2578335719,2349558249,2521141352,False,1483331979,0.06253153865657023
193,1771225200,3090920416,2796135731,2482032731,2717609981,False,1483331979,0.09537116629534081
194,1771227000,3485119375,3047938898,2622546928,2941590905,False,1483331979,0.12544203797897166
195,1771228800,3782267708,3396588627,3058441207,3312051772,False,1483331979,0.10197032858997193
196,1771230600,4041746875,3635034086,3323107656,3557052478,False,1483331979,0.10062797141396936
197,1771232400,4161296875,3826955065,3542788465,3755913415,False,1483331979,0.08034557976592334
